Serial Number;205145
Device Identity;20514510mH2O
Exported from File;C:\Users\Mika\Documents\Privat\Studium\Master\Lectures\02_glaciology\Data\2024-08-23\205145-10mH2O_23_08_2024-08_30_00.DX5 
Record Start Time;23.08.2024 08:30:00

;;;;CH1;CH4;CH11
;;;;Pressure1;Temperature TOB1;Conductivity Raw
;;;;mbar;°C;uS/cm
No;;Date;Time;P1;TOB1;ConRaw
28172;;23/08/2024;16:19:31;786,02600;6,443;0,00000;
28173;;23/08/2024;16:19:32;785,99550;6,538;0,00000;
28174;;23/08/2024;16:19:33;786,02600;6,650;0,00000;
28175;;23/08/2024;16:19:34;786,02600;6,727;0,00000;
28176;;23/08/2024;16:19:35;786,04130;6,840;0,00000;
28177;;23/08/2024;16:19:36;786,04130;6,933;0,00000;
28178;;23/08/2024;16:19:37;786,04130;7,028;0,00000;
28179;;23/08/2024;16:19:38;785,99550;7,084;0,00000;
28180;;23/08/2024;16:19:39;786,07180;7,178;0,00000;
28181;;23/08/2024;16:19:40;786,01070;7,253;0,00000;
28182;;23/08/2024;16:19:41;786,01070;7,329;0,00000;
28183;;23/08/2024;16:19:42;786,04130;7,404;0,00000;
28184;;23/08/2024;16:19:43;786,01070;7,479;0,00000;
28185;;23/08/2024;16:19:44;786,01070;7,554;0,00000;
28186;;23/08/2024;16:19:45;786,01070;7,629;0,00000;
28187;;23/08/2024;16:19:46;786,01070;7,685;0,00000;
28188;;23/08/2024;16:19:47;786,01070;7,740;0,00000;
28189;;23/08/2024;16:19:48;786,01070;7,815;0,00000;
28190;;23/08/2024;16:19:49;785,98020;7,872;0,00000;
28191;;23/08/2024;16:19:50;786,01070;7,928;0,00000;
28192;;23/08/2024;16:19:51;786,02600;7,984;0,00000;
28193;;23/08/2024;16:19:52;786,04130;8,059;0,00000;
28194;;23/08/2024;16:19:53;785,99550;8,095;0,00000;
28195;;23/08/2024;16:19:54;785,99550;8,151;0,00000;
28196;;23/08/2024;16:19:55;785,99550;8,226;0,00000;
28197;;23/08/2024;16:19:56;785,99550;8,283;0,00000;
28198;;23/08/2024;16:19:57;786,04130;8,338;0,00000;
28199;;23/08/2024;16:19:58;786,04130;8,394;0,00000;
28200;;23/08/2024;16:19:59;785,99550;8,432;0,00000;
28201;;23/08/2024;16:20:00;786,04130;8,506;0,00000;
28202;;23/08/2024;16:20:01;786,14810;8,562;0,00000;
28203;;23/08/2024;16:20:02;786,05650;8,618;0,00000;
28204;;23/08/2024;16:20:03;786,05650;8,673;0,00000;
28205;;23/08/2024;16:20:04;786,05650;8,711;0,00000;
28206;;23/08/2024;16:20:05;786,01070;8,785;0,00000;
28207;;23/08/2024;16:20:06;786,05650;8,840;0,00000;
28208;;23/08/2024;16:20:07;786,10230;8,896;0,00000;
28209;;23/08/2024;16:20:08;786,07180;8,970;0,00000;
28210;;23/08/2024;16:20:09;786,07180;9,007;0,00000;
28211;;23/08/2024;16:20:10;786,11760;9,083;0,00000;
28212;;23/08/2024;16:20:11;786,14810;9,137;0,00000;
28213;;23/08/2024;16:20:12;786,16330;9,192;0,00000;
28214;;23/08/2024;16:20:13;786,13280;9,267;0,00000;
28215;;23/08/2024;16:20:14;786,13280;9,322;0,00000;
28216;;23/08/2024;16:20:15;786,16330;9,377;0,00000;
28217;;23/08/2024;16:20:16;786,19380;9,469;0,00000;
28218;;23/08/2024;16:20:17;786,17860;9,525;0,00000;
28219;;23/08/2024;16:20:18;786,22440;9,580;0,00000;
28220;;23/08/2024;16:20:19;786,27010;9,653;0,00000;
28221;;23/08/2024;16:20:20;786,22440;9,710;0,00000;
28222;;23/08/2024;16:20:21;786,22440;9,784;0,00000;
28223;;23/08/2024;16:20:22;786,34640;9,820;0,00000;
28224;;23/08/2024;16:20:23;786,28540;9,894;0,00000;
28225;;23/08/2024;16:20:24;786,89580;9,949;0,00000;
28226;;23/08/2024;16:20:25;785,82760;10,022;0,00000;
28227;;23/08/2024;16:20:26;786,23960;10,096;0,00000;
28228;;23/08/2024;16:20:27;786,69740;10,151;0,00000;
28229;;23/08/2024;16:20:28;786,27010;10,224;0,00000;
28230;;23/08/2024;16:20:29;786,65160;10,298;0,00000;
28231;;23/08/2024;16:20:30;786,33120;10,371;0,00000;
28232;;23/08/2024;16:20:31;786,77370;10,427;0,00000;
28233;;23/08/2024;16:20:32;785,93440;10,501;0,00000;
28234;;23/08/2024;16:20:33;786,17860;10,573;0,00000;
28235;;23/08/2024;16:20:34;786,10230;10,646;0,00000;
28236;;23/08/2024;16:20:35;786,45320;10,719;0,00000;
28237;;23/08/2024;16:20:36;786,88050;10,793;0,00000;
28238;;23/08/2024;16:20:37;786,36170;10,866;0,00000;
28239;;23/08/2024;16:20:38;786,36170;10,958;0,00000;
28240;;23/08/2024;16:20:39;785,59880;11,012;0,00000;
28241;;23/08/2024;16:20:40;786,43800;11,104;0,00000;
28242;;23/08/2024;16:20:41;786,20910;11,158;0,00000;
28243;;23/08/2024;16:20:42;786,74320;11,231;0,00000;
28244;;23/08/2024;16:20:43;786,31590;11,304;0,00000;
28245;;23/08/2024;16:20:44;785,96500;11,395;0,00000;
28246;;23/08/2024;16:20:45;786,20910;11,469;0,00000;
28247;;23/08/2024;16:20:46;785,82760;11,522;0,00000;
28248;;23/08/2024;16:20:47;786,57530;11,614;0,00000;
28249;;23/08/2024;16:20:48;786,23960;11,668;0,00000;
28250;;23/08/2024;16:20:49;786,23960;11,759;0,00000;
28251;;23/08/2024;16:20:50;786,36170;11,833;0,00000;
28252;;23/08/2024;16:20:51;786,34640;11,886;0,00000;
28253;;23/08/2024;16:20:52;785,99550;11,959;0,00000;
28254;;23/08/2024;16:20:53;786,27010;12,048;0,00000;
28255;;23/08/2024;16:20:54;786,11760;12,104;0,00000;
28256;;23/08/2024;16:20:55;786,05650;12,176;0,00000;
28257;;23/08/2024;16:20:56;786,13280;12,249;0,00000;
28258;;23/08/2024;16:20:57;785,88870;12,338;0,00000;
28259;;23/08/2024;16:20:58;785,98020;12,393;0,00000;
28260;;23/08/2024;16:20:59;786,05650;12,465;0,00000;
28261;;23/08/2024;16:21:00;786,08700;12,537;0,00000;
28262;;23/08/2024;16:21:01;786,08700;12,609;0,00000;
28263;;23/08/2024;16:21:02;786,08700;12,665;0,00000;
28264;;23/08/2024;16:21:03;786,08700;12,737;0,00000;
28265;;23/08/2024;16:21:04;786,08700;12,809;0,00000;
28266;;23/08/2024;16:21:05;786,13280;12,880;0,00000;
28267;;23/08/2024;16:21:06;786,13280;12,935;0,00000;
28268;;23/08/2024;16:21:07;786,33120;13,007;0,00000;
28269;;23/08/2024;16:21:08;786,10230;13,060;0,00000;
28270;;23/08/2024;16:21:09;786,16330;13,132;0,00000;
28271;;23/08/2024;16:21:10;786,13280;13,205;0,00000;
28272;;23/08/2024;16:21:11;786,13280;13,258;0,00000;
28273;;23/08/2024;16:21:12;786,16330;13,312;0,00000;
28274;;23/08/2024;16:21:13;786,71260;13,383;0,00000;
28275;;23/08/2024;16:21:14;786,81950;13,455;0,00000;
28276;;23/08/2024;16:21:15;786,51430;13,509;0,01060;
28277;;23/08/2024;16:21:16;786,28540;13,564;0,01060;
28278;;23/08/2024;16:21:17;786,37700;13,635;0,01060;
28279;;23/08/2024;16:21:18;786,14810;13,689;0,01060;
28280;;23/08/2024;16:21:19;786,01070;13,743;0,00000;
28281;;23/08/2024;16:21:20;786,02600;13,814;0,00000;
28282;;23/08/2024;16:21:21;786,02600;13,867;0,00000;
28283;;23/08/2024;16:21:22;786,02600;13,939;0,00000;
28284;;23/08/2024;16:21:23;786,02600;13,992;0,00000;
28285;;23/08/2024;16:21:24;785,99550;14,047;0,00000;
28286;;23/08/2024;16:21:25;786,05650;14,101;0,00000;
28287;;23/08/2024;16:21:26;786,02600;14,153;0,00000;
28288;;23/08/2024;16:21:27;786,05650;14,189;0,00000;
28289;;23/08/2024;16:21:28;786,05650;14,243;0,00000;
28290;;23/08/2024;16:21:29;785,76660;14,296;0,00000;
28291;;23/08/2024;16:21:30;786,05650;14,350;0,00000;
28292;;23/08/2024;16:21:31;786,07180;14,403;0,00000;
28293;;23/08/2024;16:21:32;786,02600;14,439;0,00000;
28294;;23/08/2024;16:21:33;786,07180;14,492;0,00000;
28295;;23/08/2024;16:21:34;786,07180;14,545;0,00000;
28296;;23/08/2024;16:21:35;786,20910;14,582;0,00000;
28297;;23/08/2024;16:21:36;786,14810;14,635;0,01060;
28298;;23/08/2024;16:21:37;786,75840;14,688;0,04240;
28299;;23/08/2024;16:21:38;786,63640;14,741;0,00000;
28300;;23/08/2024;16:21:39;786,57530;14,795;0,00000;
28301;;23/08/2024;16:21:40;786,56010;14,848;0,00000;
28302;;23/08/2024;16:21:41;786,51430;14,883;0,00000;
28303;;23/08/2024;16:21:42;786,30070;14,938;0,00000;
28304;;23/08/2024;16:21:43;785,99550;14,990;0,00000;
28305;;23/08/2024;16:21:44;785,99550;15,043;0,00000;
28306;;23/08/2024;16:21:45;785,98020;15,096;0,00000;
28307;;23/08/2024;16:21:46;786,10230;15,167;0,00000;
28308;;23/08/2024;16:21:47;786,49900;15,220;0,00000;
28309;;23/08/2024;16:21:48;786,07180;15,291;0,01060;
28310;;23/08/2024;16:21:49;785,99550;15,327;0,00000;
28311;;23/08/2024;16:21:50;786,14810;15,380;0,00000;
28312;;23/08/2024;16:21:51;786,11760;15,433;0,02120;
28313;;23/08/2024;16:21:52;785,90390;15,503;0,00000;
28314;;23/08/2024;16:21:53;786,23960;15,540;0,00000;
28315;;23/08/2024;16:21:54;786,31590;15,610;0,01060;
28316;;23/08/2024;16:21:55;786,27010;15,645;0,00000;
28317;;23/08/2024;16:21:56;786,27010;15,697;0,00000;
28318;;23/08/2024;16:21:57;786,20910;15,751;0,00000;
28319;;23/08/2024;16:21:58;786,25490;15,805;0,00000;
28320;;23/08/2024;16:21:59;786,25490;15,857;0,00000;
28321;;23/08/2024;16:22:00;786,25490;15,893;0,00000;
28322;;23/08/2024;16:22:01;786,23960;15,946;0,00000;
28323;;23/08/2024;16:22:02;786,31590;15,999;0,00000;
28324;;23/08/2024;16:22:03;786,28540;16,033;0,00000;
28325;;23/08/2024;16:22:04;786,25490;16,086;0,00000;
28326;;23/08/2024;16:22:05;786,28540;16,139;0,00000;
28327;;23/08/2024;16:22:06;786,36170;16,174;0,00000;
28328;;23/08/2024;16:22:07;786,28540;16,209;0,00000;
28329;;23/08/2024;16:22:08;786,30070;16,262;0,00000;
28330;;23/08/2024;16:22:09;786,33120;16,298;0,00000;
28331;;23/08/2024;16:22:10;786,30070;16,351;0,00000;
28332;;23/08/2024;16:22:11;786,33120;16,403;0,00000;
28333;;23/08/2024;16:22:12;786,30070;16,421;0,00000;
28334;;23/08/2024;16:22:13;786,30070;16,455;0,00000;
28335;;23/08/2024;16:22:14;786,33120;16,507;0,00000;
28336;;23/08/2024;16:22:15;786,36170;16,543;0,00000;
28337;;23/08/2024;16:22:16;786,28540;16,596;0,00000;
28338;;23/08/2024;16:22:17;786,28540;16,632;0,00000;
28339;;23/08/2024;16:22:18;786,28540;16,666;0,00000;
28340;;23/08/2024;16:22:19;786,36170;16,719;0,00000;
28341;;23/08/2024;16:22:20;786,28540;16,754;0,00000;
28342;;23/08/2024;16:22:21;786,33120;16,772;0,00000;
28343;;23/08/2024;16:22:22;786,30070;16,825;0,00000;
28344;;23/08/2024;16:22:23;786,28540;16,859;0,00000;
28345;;23/08/2024;16:22:24;786,30070;16,895;0,00000;
28346;;23/08/2024;16:22:25;786,28540;16,929;0,00000;
28347;;23/08/2024;16:22:26;786,28540;16,965;0,00000;
28348;;23/08/2024;16:22:27;786,30070;17,000;0,00000;
28349;;23/08/2024;16:22:28;786,28540;17,035;0,00000;
28350;;23/08/2024;16:22:29;786,30070;17,051;0,00000;
28351;;23/08/2024;16:22:30;786,30070;17,087;0,00000;
28352;;23/08/2024;16:22:31;786,33120;17,121;0,00000;
28353;;23/08/2024;16:22:32;786,33120;17,157;0,00000;
28354;;23/08/2024;16:22:33;786,31590;17,191;0,00000;
28355;;23/08/2024;16:22:34;786,28540;17,227;0,00000;
28356;;23/08/2024;16:22:35;786,28540;17,245;0,00000;
28357;;23/08/2024;16:22:36;786,28540;17,297;0,00000;
28358;;23/08/2024;16:22:37;786,27010;17,315;0,00000;
28359;;23/08/2024;16:22:38;786,28540;17,349;0,00000;
28360;;23/08/2024;16:22:39;786,31590;17,367;0,00000;
28361;;23/08/2024;16:22:40;786,31590;17,401;0,00000;
28362;;23/08/2024;16:22:41;786,34640;17,437;0,00000;
28363;;23/08/2024;16:22:42;786,31590;17,471;0,00000;
28364;;23/08/2024;16:22:43;786,30070;17,489;0,00000;
28365;;23/08/2024;16:22:44;786,31590;17,523;0,00000;
28366;;23/08/2024;16:22:45;786,31590;17,559;0,00000;
28367;;23/08/2024;16:22:46;786,34640;17,593;0,00000;
28368;;23/08/2024;16:22:47;786,33120;17,610;0,00000;
28369;;23/08/2024;16:22:48;786,34640;17,646;0,00000;
28370;;23/08/2024;16:22:49;786,34640;17,680;0,00000;
28371;;23/08/2024;16:22:50;786,33120;17,698;0,00000;
28372;;23/08/2024;16:22:51;786,33120;17,732;0,00000;
28373;;23/08/2024;16:22:52;786,30070;17,750;0,00000;
28374;;23/08/2024;16:22:53;786,36170;17,802;0,00000;
28375;;23/08/2024;16:22:54;786,30070;17,820;0,00000;
28376;;23/08/2024;16:22:55;786,28540;17,838;0,00000;
28377;;23/08/2024;16:22:56;786,33120;17,872;0,00000;
28378;;23/08/2024;16:22:57;786,25490;17,890;0,00000;
28379;;23/08/2024;16:22:58;786,33120;17,924;0,00000;
28380;;23/08/2024;16:22:59;786,36170;17,959;0,00000;
28381;;23/08/2024;16:23:00;786,33120;17,977;0,00000;
28382;;23/08/2024;16:23:01;786,33120;18,011;0,00000;
28383;;23/08/2024;16:23:02;786,34640;18,029;0,00000;
28384;;23/08/2024;16:23:03;786,34640;18,063;0,00000;
28385;;23/08/2024;16:23:04;786,36170;18,099;0,00000;
28386;;23/08/2024;16:23:05;786,31590;18,132;0,00000;
28387;;23/08/2024;16:23:06;786,39220;18,167;0,00000;
28388;;23/08/2024;16:23:07;786,34640;18,186;0,00000;
28389;;23/08/2024;16:23:08;786,31590;18,220;0,00000;
28390;;23/08/2024;16:23:09;786,34640;18,238;0,00000;
28391;;23/08/2024;16:23:10;786,31590;18,289;0,00000;
28392;;23/08/2024;16:23:11;786,34640;18,307;0,00000;
28393;;23/08/2024;16:23:12;786,34640;18,341;0,00000;
28394;;23/08/2024;16:23:13;786,34640;18,359;0,00000;
28395;;23/08/2024;16:23:14;786,37700;18,393;0,00000;
28396;;23/08/2024;16:23:15;786,31590;18,428;0,00000;
28397;;23/08/2024;16:23:16;786,37700;18,462;0,00000;
28398;;23/08/2024;16:23:17;786,37700;18,480;0,00000;
28399;;23/08/2024;16:23:18;786,37700;18,516;0,00000;
28400;;23/08/2024;16:23:19;786,40750;18,532;0,00000;
28401;;23/08/2024;16:23:20;786,34640;18,567;0,00000;
28402;;23/08/2024;16:23:21;786,40750;18,601;0,00000;
28403;;23/08/2024;16:23:22;786,37700;18,619;0,00000;
28404;;23/08/2024;16:23:23;786,36170;18,654;0,00000;
28405;;23/08/2024;16:23:24;786,36170;18,688;0,00000;
28406;;23/08/2024;16:23:25;786,36170;18,706;0,00000;
28407;;23/08/2024;16:23:26;786,37700;18,740;0,00000;
28408;;23/08/2024;16:23:27;786,36170;18,758;0,00000;
28409;;23/08/2024;16:23:28;786,45320;18,827;0,00000;
28410;;23/08/2024;16:23:29;786,36170;18,827;0,00000;
28411;;23/08/2024;16:23:30;786,36170;18,844;0,00000;
28412;;23/08/2024;16:23:31;786,40750;18,860;0,00000;
28413;;23/08/2024;16:23:32;786,31590;18,896;0,00000;
28414;;23/08/2024;16:23:33;786,36170;18,930;0,00000;
28415;;23/08/2024;16:23:34;786,33120;18,947;0,00000;
28416;;23/08/2024;16:23:35;786,33120;18,983;0,00000;
28417;;23/08/2024;16:23:36;786,39220;18,999;0,00000;
28418;;23/08/2024;16:23:37;786,34640;19,035;0,00000;
28419;;23/08/2024;16:23:38;786,34640;19,052;0,00000;
28420;;23/08/2024;16:23:39;786,34640;19,086;0,00000;
28421;;23/08/2024;16:23:40;786,36170;19,119;0,00000;
28422;;23/08/2024;16:23:41;786,39220;19,137;0,00000;
28423;;23/08/2024;16:23:42;786,36170;19,172;0,00000;
28424;;23/08/2024;16:23:43;786,34640;19,188;0,00000;
28425;;23/08/2024;16:23:44;786,34640;19,224;0,00000;
28426;;23/08/2024;16:23:45;786,39220;19,258;0,00000;
28427;;23/08/2024;16:23:46;786,39220;19,275;0,00000;
28428;;23/08/2024;16:23:47;786,37700;19,311;0,00000;
28429;;23/08/2024;16:23:48;786,34640;19,327;0,00000;
28430;;23/08/2024;16:23:49;786,37700;19,362;0,00000;
28431;;23/08/2024;16:23:50;786,37700;19,379;0,00000;
28432;;23/08/2024;16:23:51;786,34640;19,413;0,00000;
28433;;23/08/2024;16:23:52;786,34640;19,431;0,00000;
28434;;23/08/2024;16:23:53;786,40750;19,464;0,00000;
28435;;23/08/2024;16:23:54;786,37700;19,500;0,00000;
28436;;23/08/2024;16:23:55;786,30070;19,518;0,00000;
28437;;23/08/2024;16:23:56;786,34640;19,534;0,00000;
28438;;23/08/2024;16:23:57;786,33120;19,569;0,00000;
28439;;23/08/2024;16:23:58;786,36170;19,585;0,00000;
28440;;23/08/2024;16:23:59;786,30070;19,620;0,00000;
28441;;23/08/2024;16:24:00;786,33120;19,638;0,00000;
28442;;23/08/2024;16:24:01;786,30070;19,672;0,00000;
28443;;23/08/2024;16:24:02;786,33120;19,689;0,00000;
28444;;23/08/2024;16:24:03;786,33120;19,723;0,00000;
28445;;23/08/2024;16:24:04;786,33120;19,740;0,00000;
28446;;23/08/2024;16:24:05;786,36170;19,776;0,00000;
28447;;23/08/2024;16:24:06;786,36170;19,792;0,00000;
28448;;23/08/2024;16:24:07;786,31590;19,826;0,00000;
28449;;23/08/2024;16:24:08;786,31590;19,860;0,00000;
28450;;23/08/2024;16:24:09;786,33120;19,860;0,00000;
28451;;23/08/2024;16:24:10;786,36170;19,896;0,00000;
28452;;23/08/2024;16:24:11;786,31590;19,929;0,00000;
28453;;23/08/2024;16:24:12;786,31590;19,947;0,00000;
28454;;23/08/2024;16:24:13;786,34640;19,964;0,00000;
28455;;23/08/2024;16:24:14;786,31590;19,982;0,00000;
28456;;23/08/2024;16:24:15;786,34640;20,015;0,00000;
28457;;23/08/2024;16:24:16;786,31590;20,049;0,00000;
28458;;23/08/2024;16:24:17;786,34640;20,067;0,00000;
28459;;23/08/2024;16:24:18;786,34640;20,102;0,00000;
28460;;23/08/2024;16:24:19;786,31590;20,118;0,00000;
28461;;23/08/2024;16:24:20;786,34640;20,135;0,00000;
28462;;23/08/2024;16:24:21;786,31590;20,153;0,00000;
28463;;23/08/2024;16:24:22;786,36170;20,170;0,00000;
28464;;23/08/2024;16:24:23;786,33120;20,204;0,00000;
28465;;23/08/2024;16:24:24;786,33120;20,222;0,00000;
28466;;23/08/2024;16:24:25;786,37700;20,255;0,00000;
28467;;23/08/2024;16:24:26;786,33120;20,273;0,00000;
28468;;23/08/2024;16:24:27;786,36170;20,290;0,00000;
28469;;23/08/2024;16:24:28;786,40750;20,324;0,00000;
28470;;23/08/2024;16:24:29;786,36170;20,341;0,00000;
28471;;23/08/2024;16:24:30;786,33120;20,358;0,00000;
28472;;23/08/2024;16:24:31;786,33120;20,393;0,00000;
28473;;23/08/2024;16:24:32;786,33120;20,410;0,00000;
28474;;23/08/2024;16:24:33;786,33120;20,428;0,00000;
28475;;23/08/2024;16:24:34;786,31590;20,461;0,00000;
28476;;23/08/2024;16:24:35;786,39220;20,479;0,00000;
28477;;23/08/2024;16:24:36;786,36170;20,496;0,00000;
28478;;23/08/2024;16:24:37;786,34640;20,512;0,00000;
28479;;23/08/2024;16:24:38;786,34640;20,529;0,00000;
28480;;23/08/2024;16:24:39;786,31590;20,564;0,00000;
28481;;23/08/2024;16:24:40;786,37700;20,581;0,00000;
28482;;23/08/2024;16:24:41;786,34640;20,598;0,00000;
28483;;23/08/2024;16:24:42;786,33120;20,616;0,00000;
28484;;23/08/2024;16:24:43;786,30070;20,633;0,00000;
28485;;23/08/2024;16:24:44;786,33120;20,649;0,00000;
28486;;23/08/2024;16:24:45;786,34640;20,666;0,00000;
28487;;23/08/2024;16:24:46;786,30070;20,701;0,00000;
28488;;23/08/2024;16:24:47;786,33120;20,717;0,00000;
28489;;23/08/2024;16:24:48;786,36170;20,735;0,00000;
28490;;23/08/2024;16:24:49;786,39220;20,752;0,00000;
28491;;23/08/2024;16:24:50;786,31590;20,770;0,00000;
28492;;23/08/2024;16:24:51;786,36170;20,803;0,00000;
28493;;23/08/2024;16:24:52;785,88870;20,821;0,00000;
28494;;23/08/2024;16:24:53;785,85820;20,838;0,00000;
28495;;23/08/2024;16:24:54;785,81240;20,854;0,01060;
28496;;23/08/2024;16:24:55;786,19380;20,872;0,00000;
28497;;23/08/2024;16:24:56;785,73610;20,889;0,02120;
28498;;23/08/2024;16:24:57;785,76660;20,923;0,03180;
28499;;23/08/2024;16:24:58;785,72080;20,923;0,03180;
28500;;23/08/2024;16:24:59;785,87340;20,958;0,05300;
28501;;23/08/2024;16:25:00;785,58350;20,958;0,04240;
28502;;23/08/2024;16:25:01;785,87340;20,991;0,05300;
28503;;23/08/2024;16:25:02;785,35460;20,991;0,05300;
28504;;23/08/2024;16:25:03;785,79710;21,025;0,05300;
28505;;23/08/2024;16:25:04;785,55300;21,025;0,09540;
28506;;23/08/2024;16:25:05;785,52250;21,042;0,06360;
28507;;23/08/2024;16:25:06;784,89690;21,059;0,07420;
28508;;23/08/2024;16:25:07;786,14810;21,059;0,11660;
28509;;23/08/2024;16:25:08;785,58350;21,077;0,13780;
28510;;23/08/2024;16:25:09;785,11050;21,077;0,03180;
28511;;23/08/2024;16:25:10;786,27010;21,094;0,05300;
28512;;23/08/2024;16:25:11;785,69030;21,094;0,08480;
28513;;23/08/2024;16:25:12;785,43090;21,110;0,09540;
28514;;23/08/2024;16:25:13;785,35460;21,110;0,06360;
28515;;23/08/2024;16:25:14;784,85110;21,110;0,09540;
28516;;23/08/2024;16:25:15;785,52250;21,128;0,12720;
28517;;23/08/2024;16:25:16;785,70560;21,128;0,21200;
28518;;23/08/2024;16:25:17;785,70560;21,128;0,24380;
28519;;23/08/2024;16:25:18;785,67500;21,128;0,23320;
28520;;23/08/2024;16:25:19;785,72080;21,128;0,23320;
28521;;23/08/2024;16:25:20;785,72080;21,145;0,23320;
28522;;23/08/2024;16:25:21;785,72080;21,145;0,22260;
28523;;23/08/2024;16:25:22;785,69030;21,162;0,22260;
28524;;23/08/2024;16:25:23;785,72080;21,162;0,21200;
28525;;23/08/2024;16:25:24;785,72080;21,162;0,21200;
28526;;23/08/2024;16:25:25;785,72080;21,162;0,21200;
28527;;23/08/2024;16:25:26;785,76660;21,162;0,21200;
28528;;23/08/2024;16:25:27;785,72080;21,179;0,21200;
28529;;23/08/2024;16:25:28;785,75130;21,179;0,20140;
28530;;23/08/2024;16:25:29;785,76660;21,179;0,19080;
28531;;23/08/2024;16:25:30;785,72080;21,179;0,19080;
28532;;23/08/2024;16:25:31;785,59880;21,179;0,21200;
28533;;23/08/2024;16:25:32;785,35460;21,196;0,18020;
28534;;23/08/2024;16:25:33;785,23250;21,196;0,07420;
28535;;23/08/2024;16:25:34;785,30880;21,196;0,11660;
28536;;23/08/2024;16:25:35;785,18680;21,196;0,03180;
28537;;23/08/2024;16:25:36;785,15620;21,213;0,03180;
28538;;23/08/2024;16:25:37;785,18680;21,213;0,00000;
28539;;23/08/2024;16:25:38;785,26310;21,213;0,00000;
28540;;23/08/2024;16:25:39;785,46140;21,230;0,00000;
28541;;23/08/2024;16:25:40;785,55300;21,230;0,24380;
28542;;23/08/2024;16:25:41;785,50720;21,230;0,32850;
28543;;23/08/2024;16:25:42;785,52250;21,247;0,33910;
28544;;23/08/2024;16:25:43;785,59880;21,247;0,32850;
28545;;23/08/2024;16:25:44;785,58350;21,247;0,32850;
28546;;23/08/2024;16:25:45;785,59880;21,264;0,32850;
28547;;23/08/2024;16:25:46;785,58350;21,264;0,31790;
28548;;23/08/2024;16:25:47;785,58350;21,264;0,32850;
28549;;23/08/2024;16:25:48;785,20200;21,282;0,31790;
28550;;23/08/2024;16:25:49;785,17150;21,282;0,30740;
28551;;23/08/2024;16:25:50;785,20200;21,299;0,30740;
28552;;23/08/2024;16:25:51;785,43090;21,299;0,31790;
28553;;23/08/2024;16:25:52;785,46140;21,299;0,31790;
28554;;23/08/2024;16:25:53;785,46140;21,315;0,32850;
28555;;23/08/2024;16:25:54;785,52250;21,315;0,31790;
28556;;23/08/2024;16:25:55;785,49190;21,315;0,31790;
28557;;23/08/2024;16:25:56;785,52250;21,333;0,31790;
28558;;23/08/2024;16:25:57;785,46140;21,333;0,30740;
28559;;23/08/2024;16:25:58;785,50720;21,333;0,30740;
28560;;23/08/2024;16:25:59;785,50720;21,350;0,30740;
28561;;23/08/2024;16:26:00;785,46140;21,350;0,30740;
28562;;23/08/2024;16:26:01;785,50720;21,350;0,30740;
28563;;23/08/2024;16:26:02;785,46140;21,350;0,30740;
28564;;23/08/2024;16:26:03;785,15620;21,365;0,21200;
28565;;23/08/2024;16:26:04;785,23250;21,365;0,15900;
28566;;23/08/2024;16:26:05;785,12570;21,365;0,13780;
28567;;23/08/2024;16:26:06;785,12570;21,383;0,02120;
28568;;23/08/2024;16:26:07;785,14100;21,383;0,00000;
28569;;23/08/2024;16:26:08;785,09520;21,383;0,00000;
28570;;23/08/2024;16:26:09;785,12570;21,383;0,03180;
28571;;23/08/2024;16:26:10;785,09520;21,400;0,00000;
28572;;23/08/2024;16:26:11;785,09520;21,383;0,00000;
28573;;23/08/2024;16:26:12;785,12570;21,400;0,00000;
28574;;23/08/2024;16:26:13;785,09520;21,400;0,01060;
28575;;23/08/2024;16:26:14;785,14100;21,417;0,01060;
28576;;23/08/2024;16:26:15;785,17150;21,400;0,00000;
28577;;23/08/2024;16:26:16;785,20200;21,417;0,01060;
28578;;23/08/2024;16:26:17;785,14100;21,434;0,00000;
28579;;23/08/2024;16:26:18;785,18680;21,434;0,01060;
28580;;23/08/2024;16:26:19;785,06470;21,451;0,01060;
28581;;23/08/2024;16:26:20;785,06470;21,451;0,01060;
28582;;23/08/2024;16:26:21;785,14100;21,451;0,00000;
28583;;23/08/2024;16:26:22;785,11050;21,468;0,00000;
28584;;23/08/2024;16:26:23;785,12570;21,468;0,00000;
28585;;23/08/2024;16:26:24;785,15620;21,486;0,00000;
28586;;23/08/2024;16:26:25;785,11050;21,486;0,00000;
28587;;23/08/2024;16:26:26;785,08000;21,502;0,00000;
28588;;23/08/2024;16:26:27;785,08000;21,502;0,00000;
28589;;23/08/2024;16:26:28;785,09520;21,520;0,00000;
28590;;23/08/2024;16:26:29;785,09520;21,520;0,00000;
28591;;23/08/2024;16:26:30;784,97310;21,520;0,00000;
28592;;23/08/2024;16:26:31;785,04940;21,537;0,00000;
28593;;23/08/2024;16:26:32;785,03420;21,554;0,00000;
28594;;23/08/2024;16:26:33;785,01890;21,554;0,01060;
28595;;23/08/2024;16:26:34;785,03420;21,554;0,00000;
28596;;23/08/2024;16:26:35;785,06470;21,554;0,00000;
28597;;23/08/2024;16:26:36;785,06470;21,570;0,00000;
28598;;23/08/2024;16:26:37;785,03420;21,587;0,00000;
28599;;23/08/2024;16:26:38;785,00370;21,587;0,00000;
28600;;23/08/2024;16:26:39;785,03420;21,604;0,00000;
28601;;23/08/2024;16:26:40;785,08000;21,604;0,00000;
28602;;23/08/2024;16:26:41;785,08000;21,622;0,00000;
